"profile","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","mean_estimate","bias","sd","mse","coverage","power","fail_rate","n_valid_est"
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.7,0.2,"both",25,10,1.02040791105087,0.0204079110508725,0.263144077243186,0.0693843090000754,0.948,0.976,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.7,0.5,"both",25,10,1.01121841785169,0.0112184178516944,0.269550097157061,0.0724924787569668,0.94,0.96,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",25,10,1.04472635897681,0.0447263589768145,0.241878884662323,0.0602718204534303,0.952,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0.01,"both",25,10,1.01515629676349,0.015156296763485,0.262254441562708,0.0687319958824729,0.94,0.968,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0.2,"both",25,10,1.00134132731517,0.00134132731517072,0.273520649036878,0.0745160904267231,0.924,0.972,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0.5,"both",25,10,1.02231124742935,0.022311247429353,0.268241175548984,0.072163306708715,0.928,0.96,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.5,0,"both",25,10,1.53070278867878,0.0307027886787815,0.258851780297453,0.0676788884191623,0.956,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.5,0.01,"both",25,10,1.5259142066243,0.0259142066242955,0.261884709608241,0.068980812827053,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.5,0.2,"both",25,10,1.49390548319918,-0.00609451680082466,0.291153970806634,0.0844686953126399,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.5,0.5,"both",25,10,1.54739051216116,0.0473905121611578,0.281690843613876,0.0812781930932904,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.6,0,"both",25,10,1.51798466763232,0.0179846676323228,0.260358102140645,0.0678386442547223,0.928,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.6,0.01,"both",25,10,1.46684188607883,-0.0331581139211689,0.264000267741308,0.0705168173208214,0.936,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.6,0.2,"both",25,10,1.50444080131837,0.00444080131837308,0.293569825422355,0.0858582301452671,0.92,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.6,0.5,"both",25,10,1.54822106182422,0.0482210618242204,0.275948151543599,0.0781680636144232,0.912,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.7,0,"both",25,10,1.51119107848029,0.0111910784802868,0.273306156241586,0.0745227102569442,0.92,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.7,0.01,"both",25,10,1.49630827260856,-0.00369172739144392,0.269283802101388,0.0722373398610158,0.936,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.7,0.2,"both",25,10,1.53221190082636,0.0322119008263562,0.270160254160236,0.0737322232310588,0.932,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.7,0.5,"both",25,10,1.53020004172209,0.0302000417220878,0.273986420395162,0.0756803268467266,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.8,0,"both",25,10,1.49533965546298,-0.00466034453701615,0.26946293524389,0.0723415511875753,0.936,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.8,0.01,"both",25,10,1.47793826240765,-0.0220617375923496,0.270574418949157,0.0734043943905087,0.952,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.8,0.2,"both",25,10,1.52772885273308,0.0277288527330764,0.260786168374212,0.0685062771867344,0.928,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1.5,0.8,0.5,"both",25,10,1.53933802960529,0.039338029605288,0.283297350591059,0.0814838398697324,0.908,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.5,0,"both",25,10,2.01903284891403,0.0190328489140332,0.246433891577719,0.0608489936042506,0.948,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.5,0.01,"both",25,10,2.02289688157895,0.0228968815789525,0.272872977346905,0.0746860903051403,0.928,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.5,0.2,"both",25,10,1.99869297634868,-0.00130702365131552,0.249593192558415,0.062049283035241,0.932,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.5,0.5,"both",25,10,2.01361433850506,0.0136143385050561,0.271295435703801,0.0734921587929106,0.932,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.6,0,"both",25,10,2.03135342424879,0.0313534242487902,0.255255097079463,0.0658775811388306,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.6,0.01,"both",25,10,2.00589592087524,0.00589592087523598,0.296336844311176,0.0874990250780879,0.88,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.6,0.2,"both",25,10,2.06097463660073,0.0609746366007326,0.26485713000255,0.0735866084245262,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.6,0.5,"both",25,10,2.02415348301109,0.0241534830110945,0.295204253955477,0.0873803600887632,0.928,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0,"both",25,10,2.03028560840078,0.0302856084007781,0.278295414690794,0.0780557625627746,0.916,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,1.97546158634422,-0.0245384136557826,0.258707294969063,0.0672638803570715,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.2,"both",25,10,2.03157258170633,0.031572581706331,0.301966276366988,0.0918157254502956,0.896,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.5,"both",25,10,2.03014288459345,0.0301428845934452,0.286798953801426,0.0828332188335998,0.92,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.8,0,"both",25,10,2.00131579365636,0.00131579365635596,0.264449133078325,0.0696553419228802,0.952,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.8,0.01,"both",25,10,2.00268117456284,0.00268117456284164,0.284176687996388,0.0804405531376303,0.924,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.8,0.2,"both",25,10,2.01608278702284,0.0160827870228359,0.286822149964958,0.0821965339661006,0.94,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.8,0.5,"both",25,10,2.0175229308533,0.0175229308533003,0.277236601871593,0.0768597459893286,0.956,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.5,0,"both",25,10,2.9973190018689,-0.00268099813109788,0.280473535531945,0.0783579302682333,0.912,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.5,0.01,"both",25,10,3.01108494776637,0.0110849477663655,0.294403476458691,0.0864495893901424,0.892,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.5,0.2,"both",25,10,2.98962615724196,-0.0103738427580442,0.27311868897666,0.0744030596088247,0.928,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.5,0.5,"both",25,10,3.04954967723171,0.0495496772317122,0.284263331233202,0.0829375894316286,0.92,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.6,0,"both",25,10,3.00719926603745,0.0071992660374479,0.276640672869146,0.0762757710694297,0.924,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.6,0.01,"both",25,10,3.00708752449036,0.0070875244903572,0.252909707428446,0.0637576998344973,0.94,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.6,0.2,"both",25,10,2.97717746322959,-0.0228225367704131,0.274973361663498,0.0758287764106634,0.944,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.6,0.5,"both",25,10,3.04763018724846,0.0476301872484594,0.29870406660622,0.0911358576667878,0.912,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.7,0,"both",25,10,2.99274266740549,-0.0072573325945104,0.273100867000711,0.074338416098701,0.936,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.7,0.01,"both",25,10,3.01613403419344,0.016134034193443,0.270992175830531,0.073403319383275,0.932,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.7,0.2,"both",25,10,3.03400136166802,0.0340013616680171,0.288035109343734,0.0837884599130774,0.904,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.7,0.5,"both",25,10,3.0555337794625,0.0555337794625009,0.286385284310872,0.0847724656069294,0.92,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.8,0,"both",25,10,2.9984879178968,-0.00151208210320136,0.294286455173428,0.0862603860200347,0.924,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.8,0.01,"both",25,10,2.99092260368362,-0.00907739631637716,0.250738639415316,0.062700784958545,0.96,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.8,0.2,"both",25,10,3.03414786923903,0.0341478692390261,0.274790440326917,0.0763738239242465,0.924,1,0,250
"full",6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",3,0.8,0.5,"both",25,10,3.03399318345917,0.0339931834591731,0.300727987908059,0.0912311099420736,0.916,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.5,0,"both",25,10,0.782027234894698,-0.017972765105302,0.288565668045882,0.0832600844811977,0.904,0.808,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.5,0.01,"both",25,10,0.826122700739278,0.0261227007392784,0.262905537768722,0.0695252399962168,0.924,0.88,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.5,0.2,"both",25,10,0.863240723373204,0.0632407233732043,0.255658954123984,0.0690994439132403,0.948,0.912,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.5,0.5,"both",25,10,0.802532830695214,0.00253283069521351,0.269598990516736,0.072399296456223,0.932,0.864,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.6,0,"both",25,10,0.788536568512051,-0.0114634314879493,0.286135270943169,0.0816773099660885,0.908,0.836,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.6,0.01,"both",25,10,0.806209700765951,0.00620970076595114,0.290922391955383,0.08433585517208,0.928,0.864,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.6,0.2,"both",25,10,0.797155399875627,-0.00284460012437257,0.302776187699109,0.0913148179081235,0.892,0.856,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.6,0.5,"both",25,10,0.831428360526716,0.0314283605267162,0.280499960084434,0.0793532485423367,0.924,0.832,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.7,0,"both",25,10,0.805378641966124,0.00537864196612432,0.260566369981497,0.0676521836220726,0.944,0.884,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.7,0.01,"both",25,10,0.808615172970574,0.00861517297057403,0.264398801991039,0.0697013207936324,0.944,0.864,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.7,0.2,"both",25,10,0.804017312166617,0.00401731216661693,0.28905389908694,0.0832340867480973,0.908,0.844,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.7,0.5,"both",25,10,0.836872577801938,0.0368725778019379,0.260727859847567,0.0690666878268499,0.952,0.892,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.8,0,"both",25,10,0.783564227172642,-0.0164357728273583,0.271552837935504,0.0737161146440953,0.932,0.836,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.8,0.01,"both",25,10,0.774306192595164,-0.0256938074048357,0.262228357764895,0.0691488285085663,0.928,0.848,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.8,0.2,"both",25,10,0.80210246312539,0.00210246312538943,0.255738367135139,0.0651449243264411,0.956,0.892,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",0.8,0.8,0.5,"both",25,10,0.825871430046058,0.0258714300460578,0.280642098864264,0.0791142785969478,0.928,0.848,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.5,0,"both",25,10,1.03124324369277,0.0312432436927727,0.267058973267755,0.0720113534984622,0.94,0.984,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.5,0.01,"both",25,10,1.01301370910732,0.0130137091073199,0.263092669637778,0.0691102384305946,0.944,0.976,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.5,0.2,"both",25,10,1.02358614410486,0.0235861441048578,0.287788098287654,0.0830470077516952,0.924,0.948,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.5,0.5,"both",25,10,1.00838178856281,0.00838178856281211,0.256960330983984,0.0658347516321126,0.96,0.972,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0,"both",25,10,1.00397342560538,0.00397342560538081,0.263130477042672,0.0689764854679506,0.944,0.964,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.01,"both",25,10,0.993018711756886,-0.00698128824311443,0.26825819677839,0.0717233486837719,0.94,0.98,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",25,10,1.00734190762549,0.00734190762548509,0.266319908261265,0.0706964919697245,0.94,0.976,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.5,"both",25,10,1.03422124077352,0.0342212407735204,0.27561269427924,0.0768296011389494,0.932,0.964,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.7,0,"both",25,10,1.00239310033167,0.00239310033166661,0.263940038771404,0.069391413619581,0.952,0.964,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.7,0.01,"both",25,10,1.02054869064215,0.0205486906421522,0.275341673542029,0.0759320337272766,0.92,0.96,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.7,0.2,"both",25,10,1.01636444371743,0.0163644437174271,0.264871765741979,0.0701442190963055,0.94,0.964,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.7,0.5,"both",25,10,1.02888097830272,0.0288809783027196,0.28258900524778,0.0803712306111042,0.92,0.968,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.8,0,"both",25,10,1.00144823287713,0.00144823287712997,0.274021910975598,0.074789753042406,0.948,0.964,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.8,0.01,"both",25,10,1.00363412951026,0.00363412951026137,0.267296826434415,0.0711750099455197,0.928,0.964,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.8,0.2,"both",25,10,1.03553124167763,0.0355312416776334,0.284107591063645,0.0816567239419416,0.92,0.972,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.8,0.5,"both",25,10,1.00682920967137,0.00682920967137314,0.267205271790433,0.0711597007482442,0.944,0.976,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.5,0,"both",25,10,1.51882244961956,0.0188224496195576,0.251083443199141,0.0631450084766221,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.5,0.01,"both",25,10,1.48979545287456,-0.0102045471254404,0.29247137255328,0.0853014785301823,0.908,0.996,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.5,0.2,"both",25,10,1.52150253367892,0.0215025336789242,0.268816964415331,0.072435869070657,0.92,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.5,0.5,"both",25,10,1.49913847428623,-0.000861525713771148,0.26876541520614,0.0719466512438407,0.948,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.6,0,"both",25,10,1.50072533868215,0.000725338682145813,0.277729682552963,0.0768257675808893,0.936,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.6,0.01,"both",25,10,1.52212123160276,0.0221212316027554,0.275981784495957,0.0763506304797011,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.6,0.2,"both",25,10,1.49624134849335,-0.00375865150665488,0.265478557840168,0.0702110766753521,0.94,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.6,0.5,"both",25,10,1.55761539640898,0.0576153964089814,0.287880511390278,0.0858632219863386,0.932,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.7,0,"both",25,10,1.51103702708292,0.0110370270829237,0.273800109301518,0.0747884498209384,0.912,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.7,0.01,"both",25,10,1.50556289759159,0.00556289759158975,0.275108994199555,0.0754131646843471,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.7,0.2,"both",25,10,1.4919421852088,-0.00805781479120203,0.28125470854335,0.0788527226127028,0.904,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.7,0.5,"both",25,10,1.53506044663333,0.0350604466333333,0.292773206303094,0.0866025206458069,0.9,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.8,0,"both",25,10,1.51987673465399,0.0198767346539867,0.282654215333105,0.0799689164042963,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.8,0.01,"both",25,10,1.47681159585549,-0.0231884041445131,0.279267012966435,0.0782158063598397,0.932,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.8,0.2,"both",25,10,1.52093721134907,0.0209372113490711,0.266881313719737,0.0713790998893972,0.944,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1.5,0.8,0.5,"both",25,10,1.56593529412784,0.0659352941278363,0.282119153915185,0.0836203151495209,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,2.00620982624061,0.00620982624061196,0.262389519246285,0.068611428712994,0.932,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0.01,"both",25,10,2.03490623679969,0.0349062367996862,0.289773175455357,0.0848510646081429,0.932,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0.2,"both",25,10,2.02505016606071,0.0250501660607133,0.262977815358841,0.0695082128650945,0.936,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0.5,"both",25,10,2.05779211645562,0.0577921164556241,0.26567321647772,0.0736398576462234,0.924,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.6,0,"both",25,10,2.01119018739889,0.0111901873988915,0.286187581228549,0.081700938616872,0.924,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.6,0.01,"both",25,10,1.99226667276408,-0.00773332723591666,0.274652797084396,0.075192226660635,0.924,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.6,0.2,"both",25,10,2.01513414691516,0.0151341469151576,0.263521143194874,0.0693946617419397,0.94,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.6,0.5,"both",25,10,2.04302157396934,0.0430215739693392,0.274884194216248,0.0771099307757954,0.94,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.7,0,"both",25,10,2.02524275857209,0.0252427585720873,0.285950328898563,0.0820777170951361,0.908,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.7,0.01,"both",25,10,1.97797160992749,-0.022028390072512,0.262017564771455,0.0688638414009552,0.94,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.7,0.2,"both",25,10,2.0491321837104,0.0491321837104008,0.26154448357507,0.0705458662971483,0.94,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.7,0.5,"both",25,10,2.02350663316302,0.0235066331630228,0.290155049944809,0.0844057549991019,0.932,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.8,0,"both",25,10,2.00538445260654,0.0053844526065415,0.272074176567793,0.0737572524546947,0.944,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.8,0.01,"both",25,10,2.0233287894869,0.0233287894868979,0.281762848141443,0.0796169738013307,0.932,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.8,0.2,"both",25,10,2.01537817817067,0.0153781781706663,0.271476396821608,0.0736411246589672,0.924,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.8,0.5,"both",25,10,2.02484992859656,0.0248499285965578,0.276047982738822,0.0765151977703302,0.916,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.5,0,"both",25,10,3.01164027542715,0.011640275427148,0.277711385189753,0.0769506150221749,0.936,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.5,0.01,"both",25,10,3.02746598589372,0.027465985893724,0.265602544159605,0.071016912999313,0.924,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.5,0.2,"both",25,10,3.0191862252653,0.0191862252653036,0.274510556864887,0.0754227328868803,0.904,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.5,0.5,"both",25,10,3.0452237881925,0.045223788192505,0.287304903597073,0.0842591222188805,0.936,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.6,0,"both",25,10,2.98608359108163,-0.0139164089183713,0.262957409224692,0.0690636791070806,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.6,0.01,"both",25,10,2.96400197159215,-0.035998028407853,0.276048594469031,0.0771938732515468,0.924,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.6,0.2,"both",25,10,3.02086563393571,0.0208656339357111,0.274285231803219,0.0753668335113435,0.948,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.6,0.5,"both",25,10,3.01340904641169,0.0134090464116912,0.289986390953385,0.0839355410360879,0.92,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.7,0,"both",25,10,2.9928385109529,-0.00716148904710226,0.27000465707339,0.0726621917073257,0.92,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.7,0.01,"both",25,10,2.99620758879828,-0.00379241120171906,0.270752212873996,0.0730279161157841,0.936,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.7,0.2,"both",25,10,2.98763787168834,-0.0123621283116549,0.259706460068772,0.0673304778362405,0.928,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.7,0.5,"both",25,10,3.04439956854553,0.0443995685455321,0.293162271990045,0.087571662934521,0.94,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.8,0,"both",25,10,2.99127857538959,-0.0087214246104143,0.268743696970449,0.0720103452099343,0.944,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.8,0.01,"both",25,10,3.0059488788245,0.00594887882450192,0.276096648445746,0.0759598310051105,0.936,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.8,0.2,"both",25,10,3.01112314834712,0.011123148347117,0.294741572174124,0.0866488284193558,0.896,1,0,250
"full",7,"Design 7","Balanced Halves","Bal. Halves","Stratified",3,0.8,0.5,"both",25,10,3.04243173109437,0.0424317310943733,0.29195717101512,0.0866984855519885,0.924,1,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.5,0,"both",25,10,0.828273474529456,0.0282734745294562,0.266476856328366,0.071525264660782,0.928,0.88,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.5,0.01,"both",25,10,0.815403819182264,0.0154038191822637,0.298311001890202,0.0888707736787409,0.904,0.844,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.5,0.2,"both",25,10,0.810335870333825,0.0103358703338254,0.267018564037776,0.0711205481021906,0.952,0.868,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.5,0.5,"both",25,10,0.826718963270654,0.0267189632706541,0.282544623189079,0.0802260412349447,0.924,0.852,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.6,0,"both",25,10,0.800286340366717,0.000286340366716835,0.270875138466627,0.073079929267563,0.932,0.84,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.6,0.01,"both",25,10,0.791519548917428,-0.0084804510825721,0.263522300899418,0.069238145109602,0.956,0.852,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.6,0.2,"both",25,10,0.815494371516207,0.0154943715162068,0.276346634949415,0.0763020683459562,0.932,0.88,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.6,0.5,"both",25,10,0.829044712072863,0.0290447120728629,0.269786094503515,0.0733369939397053,0.956,0.884,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.7,0,"both",25,10,0.821386369402135,0.021386369402135,0.26667417547031,0.0712880321955233,0.928,0.864,0,250
"full",8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",0.8,0.7,0.01,"both",25,10,0.815453714527877,0.0154537145278766,0.269379978084887,0.072514127595351,0.92,0.872,0,250
